37.0011542,-86.3683294,0.1571
37.0002962,-86.3702108,0.15619999999999998
36.9997264,-86.3714407,0.15730000000000002
36.9993645,-86.372181,0.15730000000000002
36.9992602,-86.3723823,0.1571
36.9992457,-86.3724168,0.157
36.999236,-86.3724399,0.157
36.9992264,-86.3724617,0.1569
36.9992194,-86.3724768,0.1569
36.9992117,-86.3724942,0.1569
36.999197,-86.3725254,0.1569
36.9991868,-86.3725656,0.1569
36.9991661,-86.3726461,0.15680000000000002
36.9991235,-86.372826,0.15680000000000002
36.9990997,-86.3729265,0.15669999999999998
36.9990757,-86.3730365,0.1566
36.9990531,-86.3731499,0.1565
36.9990317,-86.3732551,0.1564
36.9990098,-86.3733746,0.15619999999999998
36.9989878,-86.3734886,0.1561
36.9989648,-86.3736208,0.156
36.9989449,-86.3737321,0.1559
36.99893,-86.3738226,0.1559
36.998916,-86.3739068,0.1559
36.9989053,-86.3739703,0.1559
36.998901,-86.3740046,0.1559
36.9989036,-86.3740502,0.1559
36.9989176,-86.3741025,0.1559
36.998947,-86.3741434,0.156
36.9989965,-86.3741695,0.156
36.9990548,-86.3741977,0.1561
36.9991089,-86.3742225,0.1561
36.9991463,-86.374243,0.15619999999999998
36.9991773,-86.374258,0.15630000000000002
36.9992117,-86.374266,0.15630000000000002
36.9992922,-86.3742869,0.1565
36.9993403,-86.374298,0.1565
36.9993829,-86.3743104,0.1566
36.9994302,-86.3743218,0.1566
36.9994857,-86.3743325,0.15669999999999998
36.9995425,-86.3743416,0.15680000000000002
36.9995917,-86.3743496,0.15680000000000002
36.9996308,-86.374356,0.1566
36.9996982,-86.374341,0.1564
36.9997643,-86.3743101,0.1561
36.9998377,-86.3742568,0.156
37.0000148,-86.3740852,0.15619999999999998
37.0002922,-86.3738153,0.157
37.0008263,-86.373309,0.15719999999999998
37.0011935,-86.3729574,0.15719999999999998
37.0013853,-86.3727708,0.1569
37.0015348,-86.3726134,0.157
37.0016452,-86.3724927,0.15719999999999998
37.0017048,-86.3724234,0.1574
37.0017529,-86.3723631,0.1576
37.0017991,-86.3723149,0.15769999999999998
37.001847,-86.3722612,0.1579
37.0018984,-86.3722068,0.1581
37.0019398,-86.372141,0.15819999999999998
37.0019984,-86.3720526,0.15830000000000002
37.0020702,-86.3719306,0.1584
37.002127,-86.3718166,0.15830000000000002
37.0021898,-86.371706,0.15830000000000002
37.0022466,-86.371592,0.15830000000000002
37.0023066,-86.3714754,0.1584
37.0023605,-86.3713721,0.1585
37.0024245,-86.3712532,0.1585
37.0025059,-86.3711185,0.15869999999999998
37.0025745,-86.3710193,0.1589
37.0026647,-86.370892,0.1591
37.0027253,-86.3708081,0.15919999999999998
37.0027973,-86.3707397,0.15940000000000001
37.0029112,-86.3706265,0.1596
37.0030643,-86.3704791,0.15990000000000001
37.0032479,-86.3703384,0.1601
37.0033867,-86.3702215,0.1601
37.0035073,-86.3701167,0.15990000000000001
37.0036176,-86.3700202,0.16
37.0036617,-86.3699703,0.16
37.0037155,-86.3699141,0.16
37.0037606,-86.3698669,0.15990000000000001
37.0038154,-86.3698123,0.15990000000000001
37.0038729,-86.3697515,0.1598
37.0039348,-86.3696874,0.15969999999999998
37.0039673,-86.3696468,0.1596
37.0040052,-86.3696017,0.1595
37.0040521,-86.369548,0.15940000000000001
37.0040958,-86.3694964,0.15919999999999998
37.0041341,-86.3694524,0.159
37.0041619,-86.3694206,0.1589
37.0041849,-86.3693928,0.15869999999999998
37.004224,-86.3693283,0.1585
37.0042609,-86.3692633,0.1584
37.0042957,-86.3692016,0.1584
37.0043263,-86.3691258,0.1584
37.0043509,-86.3690668,0.1584
37.0043627,-86.3690313,0.1584
37.004382,-86.3689609,0.1584
37.0044227,-86.3688126,0.1584
37.0044484,-86.3686539,0.1585
37.0044628,-86.368501,0.1585
37.0044693,-86.368318,0.1584
37.0044714,-86.3682482,0.1584
37.0044521,-86.3681014,0.15830000000000002
37.0044243,-86.3679646,0.15830000000000002
37.0043702,-86.3677547,0.1586
37.0043108,-86.3675671,0.159
37.0042862,-86.367496,0.1591
37.0042595,-86.3674201,0.1591
37.0042316,-86.3673383,0.15919999999999998
37.0042059,-86.3672511,0.15940000000000001
37.004177,-86.3671679,0.1595
37.0041459,-86.3670687,0.15969999999999998
37.0041191,-86.366999,0.1598
37.0040934,-86.3669131,0.15990000000000001
37.0040677,-86.3668327,0.15990000000000001
37.0040409,-86.3667602,0.15990000000000001
37.0040123,-86.36668,0.16
37.0039791,-86.3665901,0.16019999999999998
37.0039159,-86.3665003,0.1603
37.0038452,-86.366452,0.1603
37.0037949,-86.3664359,0.1603
37.0037574,-86.3664319,0.1603
37.0037113,-86.3664345,0.1603
37.0036835,-86.3664372,0.1603
37.0036099,-86.3664771,0.16019999999999998
37.0035466,-86.3665373,0.1601
37.0034888,-86.3666037,0.16
37.0034291,-86.3666765,0.1598
37.0033451,-86.3667894,0.15940000000000001
37.0032755,-86.3668826,0.15869999999999998
37.0032374,-86.3669365,0.15819999999999998
37.0031881,-86.3670029,0.1575
37.0031469,-86.3670626,0.1571
37.0031196,-86.3671008,0.1569
37.0030864,-86.3671772,0.1564
37.003057,-86.3672589,0.1559
37.0030366,-86.3673139,0.1556
37.0030163,-86.3673709,0.1554
37.0029959,-86.3674279,0.15530000000000002
37.0029748,-86.3674974,0.15519999999999998
37.0029567,-86.3675569,0.155
37.0029422,-86.3676052,0.1549
37.0029261,-86.3676562,0.1549
37.0029363,-86.3677997,0.155
37.0029497,-86.3678567,0.155
37.0030261,-86.3680102,0.15519999999999998
37.0031385,-86.3682167,0.156
37.0032262,-86.3683807,0.15669999999999998
37.0032701,-86.3684625,0.1571
37.0033063,-86.3685406,0.1574
37.0033486,-86.3686215,0.15769999999999998
37.0033786,-86.3686885,0.1579
37.0034086,-86.3687549,0.1581
37.0034374,-86.3688133,0.15830000000000002
37.0034661,-86.3688753,0.1585
37.0034961,-86.3689384,0.15880000000000002
37.0035026,-86.3689912,0.159
37.0034999,-86.3690596,0.1591
37.00349,-86.369131,0.15930000000000002
37.0034707,-86.369198,0.15940000000000001
37.0034471,-86.3692557,0.1596
37.0034182,-86.3693167,0.15969999999999998
37.0033743,-86.3693865,0.15969999999999998
37.0033352,-86.3694421,0.1598
37.0032879,-86.3694957,0.1598
37.0032424,-86.369541,0.15990000000000001
37.0031963,-86.3695806,0.15990000000000001
37.0031429,-86.369604,0.1598
37.0030868,-86.3696265,0.1596
37.0030364,-86.3696494,0.1595
37.0029916,-86.3696688,0.15940000000000001
37.0029431,-86.3696936,0.15919999999999998
37.0029012,-86.3697111,0.1591
37.0028568,-86.3697292,0.1589
37.0028225,-86.3697453,0.15880000000000002
37.0027759,-86.3697648,0.1586
37.0027152,-86.3697954,0.15830000000000002
37.0026499,-86.3698303,0.158
37.0025986,-86.3698664,0.1579
37.0025344,-86.3699133,0.1579
37.0024894,-86.3699508,0.1579
37.0024337,-86.3700045,0.15780000000000002
37.0024005,-86.3700394,0.15780000000000002
37.0023416,-86.3701145,0.15780000000000002
37.0022845,-86.3701842,0.158
37.0022363,-86.3702687,0.15819999999999998
37.0021934,-86.3703518,0.1584
37.0021367,-86.3704618,0.15869999999999998
37.0020906,-86.3705576,0.1589
37.0020521,-86.370689,0.159
37.0020166,-86.3707695,0.1591
37.0019865,-86.3708554,0.15919999999999998
37.0019512,-86.3709559,0.15919999999999998
37.0019159,-86.3710552,0.159
37.0018816,-86.3711531,0.15880000000000002
37.0018473,-86.3712631,0.1586
37.0017839,-86.3713912,0.15830000000000002
37.0017413,-86.3714854,0.158
37.0017076,-86.3715545,0.15780000000000002
37.0016402,-86.3716605,0.1576
37.0015614,-86.3717819,0.15730000000000002
37.0014211,-86.3719455,0.1569
37.0012815,-86.3720823,0.1566
37.0010976,-86.3721824,0.15630000000000002
37.0009798,-86.3722193,0.15619999999999998
37.0008272,-86.3722375,0.15619999999999998
37.0007374,-86.3722187,0.15619999999999998
37.0006827,-86.3721953,0.15619999999999998
37.0006163,-86.3721222,0.15619999999999998
37.0005928,-86.3720645,0.15619999999999998
37.0005869,-86.3720015,0.15619999999999998
37.0006051,-86.3719029,0.1561
37.0006407,-86.3717925,0.156
37.0006814,-86.3716899,0.156
37.0007339,-86.3715751,0.1561
37.0007719,-86.3714867,0.1561
37.0008234,-86.3713741,0.1561
37.000878,-86.3712588,0.1561
37.0009231,-86.3711681,0.1561
37.0009612,-86.3710886,0.15619999999999998
37.0009986,-86.3710116,0.15630000000000002
37.0010405,-86.3709235,0.1565
37.0010673,-86.3708591,0.15680000000000002
37.0011331,-86.3707491,0.15730000000000002
37.0012445,-86.3706097,0.15780000000000002
37.0013088,-86.3705426,0.15819999999999998
37.0013634,-86.3704863,0.1585
37.0014159,-86.37043,0.15880000000000002
37.0014652,-86.370375,0.159
37.0015134,-86.3703213,0.1591
37.0015599,-86.3702652,0.15919999999999998
37.0016027,-86.3702149,0.15919999999999998
37.0016393,-86.3701695,0.15919999999999998
37.0016671,-86.37013,0.15919999999999998
37.0016809,-86.370086,0.15930000000000002
37.0016895,-86.3700277,0.15930000000000002
37.001693,-86.3699911,0.15930000000000002
37.0016911,-86.3699284,0.15930000000000002
37.0016903,-86.3698797,0.15930000000000002
37.0016892,-86.3698234,0.15919999999999998
37.0016878,-86.3697648,0.159
37.001687,-86.3697014,0.1589
37.001687,-86.3696431,0.15880000000000002
37.0016848,-86.369578,0.1586
37.0016843,-86.369519,0.1584
37.0016823,-86.369419,0.1581
37.0016806,-86.3693272,0.15780000000000002
37.001678,-86.3692374,0.15769999999999998
37.0016758,-86.3691529,0.15780000000000002
37.0016753,-86.3690778,0.1579
37.0016732,-86.369008,0.158
37.0016707,-86.3689263,0.15830000000000002
37.0016702,-86.3688519,0.1586
37.001668,-86.3687714,0.15880000000000002
37.0016755,-86.3686675,0.159
37.0016809,-86.3686206,0.159
37.0016923,-86.3685641,0.1591
37.0017159,-86.3685078,0.15919999999999998
37.0017389,-86.3684555,0.15919999999999998
37.0018082,-86.3683081,0.1591
37.0018757,-86.3681686,0.15880000000000002
37.0019367,-86.3680305,0.1581
37.0020154,-86.3678657,0.15730000000000002
37.0021096,-86.3676644,0.1565
37.0022051,-86.3674551,0.1559
37.002294,-86.36727,0.15580000000000002
37.0023839,-86.3670716,0.15619999999999998
37.0024643,-86.3668999,0.1565
37.0025484,-86.3667245,0.15680000000000002
37.0026372,-86.3665297,0.15719999999999998
37.0027101,-86.3663849,0.1576
37.002773,-86.3662806,0.15780000000000002
37.002848,-86.36618,0.15819999999999998
37.0029015,-86.3661062,0.1586
37.0029682,-86.3660161,0.1591
37.0030424,-86.3659251,0.1596
37.0031417,-86.3658142,0.1601
37.0032303,-86.3657087,0.16040000000000001
37.0033233,-86.3656077,0.1605
37.0034119,-86.3655128,0.1605
37.0034938,-86.3654241,0.1606
37.0036262,-86.3652831,0.1605
37.0037547,-86.365145,0.1606
